timestamp,open,high,low,close,volume
2025-10-01 14:05:00+05:30,55338.45,55390.05,55326.6,55382.45,0
2025-10-01 14:10:00+05:30,55384.6,55391.2,55320.6,55337.95,0
2025-10-01 14:15:00+05:30,55341.7,55363.9,55294.3,55360.4,0
2025-10-01 14:20:00+05:30,55358.45,55395.3,55357.9,55386.4,0
2025-10-01 14:25:00+05:30,55384.9,55406.75,55358.45,55371.25,0
2025-10-01 14:30:00+05:30,55371.4,55373.25,55332.7,55355.95,0
2025-10-01 14:35:00+05:30,55358.4,55397.3,55356.35,55374.4,0
2025-10-01 14:40:00+05:30,55377.85,55399.35,55343.55,55374.2,0
2025-10-01 14:45:00+05:30,55371.95,55382.9,55324.65,55375.55,0
2025-10-01 14:50:00+05:30,55372.45,55377.6,55347.5,55353.55,0
2025-10-01 14:55:00+05:30,55352.7,55380.8,55308.05,55342.35,0
2025-10-01 15:00:00+05:30,55342.35,55396.7,55323.15,55353.65,0
2025-10-01 15:05:00+05:30,55353.65,55368.65,55332.75,55344.85,0
2025-10-01 15:10:00+05:30,55344.85,55353.25,55305.0,55312.2,0
2025-10-01 15:15:00+05:30,55312.2,55347.0,55307.05,55343.65,0
2025-10-01 15:20:00+05:30,55343.65,55370.1,55333.35,55366.7,0
2025-10-01 15:25:00+05:30,55366.7,55390.45,55342.85,55386.65,0
